License_Number,Route_Name,Latitude,Longitude,Timespan
NA-0013,138-Kadawatha-Fort,79.925774,6.735662,2025-10-31 09:44:10
NA-0013,138-Kadawatha-Fort,79.924884,6.735925,2025-10-31 09:44:20
NA-0013,138-Kadawatha-Fort,79.924752,6.735713,2025-10-31 09:44:30
NA-0013,138-Kadawatha-Fort,79.924068,6.736622,2025-10-31 09:44:40
NA-0013,138-Kadawatha-Fort,79.924884,6.736452,2025-10-31 09:44:50
NA-0013,138-Kadawatha-Fort,79.924602,6.735827,2025-10-31 09:45:00
NA-0013,138-Kadawatha-Fort,79.924783,6.735737,2025-10-31 09:45:10
NA-0013,138-Kadawatha-Fort,79.92492,6.736425,2025-10-31 09:45:20
NA-0013,138-Kadawatha-Fort,79.923935,6.736116,2025-10-31 09:45:30
NA-0013,138-Kadawatha-Fort,79.924055,6.735281,2025-10-31 09:45:40
NA-0013,138-Kadawatha-Fort,79.923139,6.734348,2025-10-31 09:45:50
NA-0013,138-Kadawatha-Fort,79.922262,6.735255,2025-10-31 09:46:00
NA-0013,138-Kadawatha-Fort,79.921264,6.73541,2025-10-31 09:46:10
NA-0013,138-Kadawatha-Fort,79.921195,6.736313,2025-10-31 09:46:20
NA-0013,138-Kadawatha-Fort,79.920269,6.736664,2025-10-31 09:46:30
NA-0013,138-Kadawatha-Fort,79.921141,6.735731,2025-10-31 09:46:40
NA-0013,138-Kadawatha-Fort,79.920472,6.735223,2025-10-31 09:46:50
NA-0013,138-Kadawatha-Fort,79.920537,6.736134,2025-10-31 09:47:00
NA-0013,138-Kadawatha-Fort,79.921014,6.735935,2025-10-31 09:47:10
NA-0013,138-Kadawatha-Fort,79.920172,6.736703,2025-10-31 09:47:20
NA-0013,138-Kadawatha-Fort,79.919883,6.737485,2025-10-31 09:47:30
NA-0013,138-Kadawatha-Fort,79.920776,6.736506,2025-10-31 09:47:40
NA-0013,138-Kadawatha-Fort,79.920971,6.736166,2025-10-31 09:47:50
NA-0013,138-Kadawatha-Fort,79.921099,6.736233,2025-10-31 09:48:00
NA-0013,138-Kadawatha-Fort,79.920807,6.736083,2025-10-31 09:48:10
NA-0013,138-Kadawatha-Fort,79.921183,6.736086,2025-10-31 09:48:20
NA-0013,138-Kadawatha-Fort,79.920444,6.736805,2025-10-31 09:48:30
NA-0013,138-Kadawatha-Fort,79.920396,6.737607,2025-10-31 09:48:40
NA-0013,138-Kadawatha-Fort,79.921304,6.736799,2025-10-31 09:48:50
NA-0013,138-Kadawatha-Fort,79.921343,6.735997,2025-10-31 09:49:00
NA-0013,138-Kadawatha-Fort,79.920718,6.736987,2025-10-31 09:49:10
NA-0013,138-Kadawatha-Fort,79.920402,6.73725,2025-10-31 09:49:20
NA-0013,138-Kadawatha-Fort,79.919517,6.736616,2025-10-31 09:49:30
NA-0013,138-Kadawatha-Fort,79.918865,6.736046,2025-10-31 09:49:40
NA-0013,138-Kadawatha-Fort,79.919399,6.736815,2025-10-31 09:49:50
NA-0013,138-Kadawatha-Fort,79.918864,6.736575,2025-10-31 09:50:00
NA-0013,138-Kadawatha-Fort,79.919781,6.736546,2025-10-31 09:50:10
NA-0013,138-Kadawatha-Fort,79.91945,6.737312,2025-10-31 09:50:20
NA-0013,138-Kadawatha-Fort,79.918951,6.737531,2025-10-31 09:50:30
NA-0013,138-Kadawatha-Fort,79.918957,6.736931,2025-10-31 09:50:40
NA-0013,138-Kadawatha-Fort,79.91834,6.737013,2025-10-31 09:50:50
NA-0013,138-Kadawatha-Fort,79.918214,6.736068,2025-10-31 09:51:00
NA-0013,138-Kadawatha-Fort,79.918138,6.736815,2025-10-31 09:51:10
NA-0013,138-Kadawatha-Fort,79.919029,6.736298,2025-10-31 09:51:20
NA-0013,138-Kadawatha-Fort,79.919553,6.736692,2025-10-31 09:51:30
NA-0013,138-Kadawatha-Fort,79.919422,6.736601,2025-10-31 09:51:40
NA-0013,138-Kadawatha-Fort,79.919221,6.735661,2025-10-31 09:51:50
NA-0013,138-Kadawatha-Fort,79.91921,6.735367,2025-10-31 09:52:00
NA-0013,138-Kadawatha-Fort,79.919725,6.73524,2025-10-31 09:52:10
NA-0013,138-Kadawatha-Fort,79.918861,6.735135,2025-10-31 09:52:20
NA-0013,138-Kadawatha-Fort,79.91845,6.735548,2025-10-31 09:52:30
NA-0013,138-Kadawatha-Fort,79.918586,6.735018,2025-10-31 09:52:40
NA-0013,138-Kadawatha-Fort,79.918572,6.735374,2025-10-31 09:52:50
NA-0013,138-Kadawatha-Fort,79.918677,6.734692,2025-10-31 09:53:00
NA-0013,138-Kadawatha-Fort,79.919312,6.734776,2025-10-31 09:53:10
NA-0013,138-Kadawatha-Fort,79.919135,6.734053,2025-10-31 09:53:20
NA-0013,138-Kadawatha-Fort,79.919142,6.734152,2025-10-31 09:53:30
NA-0013,138-Kadawatha-Fort,79.919027,6.73429,2025-10-31 09:53:40
NA-0013,138-Kadawatha-Fort,79.918967,6.734239,2025-10-31 09:53:50
NA-0013,138-Kadawatha-Fort,79.919003,6.734622,2025-10-31 09:54:00
NA-0013,138-Kadawatha-Fort,79.919176,6.735502,2025-10-31 09:54:10
NA-0013,138-Kadawatha-Fort,79.91889,6.736214,2025-10-31 09:54:20
NA-0013,138-Kadawatha-Fort,79.919027,6.735337,2025-10-31 09:54:30
NA-0013,138-Kadawatha-Fort,79.919045,6.73567,2025-10-31 09:54:40
NA-0013,138-Kadawatha-Fort,79.918701,6.73551,2025-10-31 09:54:50
NA-0013,138-Kadawatha-Fort,79.919006,6.73503,2025-10-31 09:55:00
NA-0013,138-Kadawatha-Fort,79.918375,6.735153,2025-10-31 09:55:10
NA-0013,138-Kadawatha-Fort,79.917869,6.735047,2025-10-31 09:55:20
NA-0013,138-Kadawatha-Fort,79.918469,6.735494,2025-10-31 09:55:30
NA-0013,138-Kadawatha-Fort,79.917893,6.736325,2025-10-31 09:55:40
NA-0013,138-Kadawatha-Fort,79.917436,6.73551,2025-10-31 09:55:50
NA-0013,138-Kadawatha-Fort,79.918355,6.735837,2025-10-31 09:56:00
NA-0013,138-Kadawatha-Fort,79.91823,6.735685,2025-10-31 09:56:10
NA-0013,138-Kadawatha-Fort,79.917507,6.73637,2025-10-31 09:56:20
NA-0013,138-Kadawatha-Fort,79.917388,6.736657,2025-10-31 09:56:30
NA-0013,138-Kadawatha-Fort,79.917112,6.737634,2025-10-31 09:56:40
NA-0013,138-Kadawatha-Fort,79.91639,6.737953,2025-10-31 09:56:50
NA-0013,138-Kadawatha-Fort,79.915745,6.738251,2025-10-31 09:57:00
NA-0013,138-Kadawatha-Fort,79.915652,6.738374,2025-10-31 09:57:10
NA-0013,138-Kadawatha-Fort,79.915601,6.738615,2025-10-31 09:57:20
NA-0013,138-Kadawatha-Fort,79.915647,6.73794,2025-10-31 09:57:30
NA-0013,138-Kadawatha-Fort,79.916318,6.738258,2025-10-31 09:57:40
NA-0013,138-Kadawatha-Fort,79.915934,6.738825,2025-10-31 09:57:50
NA-0013,138-Kadawatha-Fort,79.916379,6.738953,2025-10-31 09:58:00
NA-0013,138-Kadawatha-Fort,79.916526,6.739559,2025-10-31 09:58:10
NA-0013,138-Kadawatha-Fort,79.916165,6.740193,2025-10-31 09:58:20
NA-0013,138-Kadawatha-Fort,79.915618,6.739936,2025-10-31 09:58:30
NA-0013,138-Kadawatha-Fort,79.915291,6.740674,2025-10-31 09:58:40
NA-0013,138-Kadawatha-Fort,79.914751,6.741154,2025-10-31 09:58:50
NA-0013,138-Kadawatha-Fort,79.915435,6.741951,2025-10-31 09:59:00
NA-0013,138-Kadawatha-Fort,79.914669,6.741269,2025-10-31 09:59:10
NA-0013,138-Kadawatha-Fort,79.915194,6.74049,2025-10-31 09:59:20
NA-0013,138-Kadawatha-Fort,79.914771,6.73978,2025-10-31 09:59:30
NA-0013,138-Kadawatha-Fort,79.91563,6.738908,2025-10-31 09:59:40
NA-0013,138-Kadawatha-Fort,79.915864,6.738322,2025-10-31 09:59:50
NA-0013,138-Kadawatha-Fort,79.916788,6.738511,2025-10-31 10:00:00
NA-0013,138-Kadawatha-Fort,79.917209,6.738229,2025-10-31 10:00:10
NA-0013,138-Kadawatha-Fort,79.916678,6.738638,2025-10-31 10:00:20
NA-0013,138-Kadawatha-Fort,79.916667,6.73888,2025-10-31 10:00:30
NA-0013,138-Kadawatha-Fort,79.9172,6.739433,2025-10-31 10:00:40
NA-0013,138-Kadawatha-Fort,79.91692,6.738849,2025-10-31 10:00:50
NA-0013,138-Kadawatha-Fort,79.916458,6.738434,2025-10-31 10:01:00
NA-0013,138-Kadawatha-Fort,79.915539,6.737536,2025-10-31 10:01:10
NA-0013,138-Kadawatha-Fort,79.916111,6.738125,2025-10-31 10:01:20
NA-0013,138-Kadawatha-Fort,79.916113,6.738338,2025-10-31 10:01:30
NA-0013,138-Kadawatha-Fort,79.91703,6.737982,2025-10-31 10:01:40
NA-0013,138-Kadawatha-Fort,79.917434,6.738236,2025-10-31 10:01:50
NA-0013,138-Kadawatha-Fort,79.918203,6.737332,2025-10-31 10:02:00
NA-0013,138-Kadawatha-Fort,79.917662,6.737612,2025-10-31 10:02:10
NA-0013,138-Kadawatha-Fort,79.918348,6.73801,2025-10-31 10:02:20
NA-0013,138-Kadawatha-Fort,79.919199,6.738341,2025-10-31 10:02:30
NA-0013,138-Kadawatha-Fort,79.919031,6.738071,2025-10-31 10:02:40
NA-0013,138-Kadawatha-Fort,79.918309,6.738567,2025-10-31 10:02:50
NA-0013,138-Kadawatha-Fort,79.917493,6.739043,2025-10-31 10:03:00
NA-0013,138-Kadawatha-Fort,79.918076,6.738528,2025-10-31 10:03:10
NA-0013,138-Kadawatha-Fort,79.917481,6.738961,2025-10-31 10:03:20
NA-0013,138-Kadawatha-Fort,79.916827,6.738142,2025-10-31 10:03:30
NA-0013,138-Kadawatha-Fort,79.917589,6.738393,2025-10-31 10:03:40
NA-0013,138-Kadawatha-Fort,79.917091,6.738135,2025-10-31 10:03:50
NA-0013,138-Kadawatha-Fort,79.916481,6.738152,2025-10-31 10:04:00
NA-0013,138-Kadawatha-Fort,79.9165,6.738834,2025-10-31 10:04:10
NA-0013,138-Kadawatha-Fort,79.917468,6.739484,2025-10-31 10:04:20
NA-0013,138-Kadawatha-Fort,79.917881,6.739101,2025-10-31 10:04:30
NA-0013,138-Kadawatha-Fort,79.91716,6.739714,2025-10-31 10:04:40
NA-0013,138-Kadawatha-Fort,79.917589,6.740229,2025-10-31 10:04:50
NA-0013,138-Kadawatha-Fort,79.916683,6.739532,2025-10-31 10:05:00
NA-0013,138-Kadawatha-Fort,79.916988,6.740103,2025-10-31 10:05:10
NA-0013,138-Kadawatha-Fort,79.91794,6.739959,2025-10-31 10:05:20
NA-0013,138-Kadawatha-Fort,79.918486,6.739272,2025-10-31 10:05:30
NA-0013,138-Kadawatha-Fort,79.917953,6.739752,2025-10-31 10:05:40
NA-0013,138-Kadawatha-Fort,79.917235,6.739787,2025-10-31 10:05:50
NA-0013,138-Kadawatha-Fort,79.916441,6.740342,2025-10-31 10:06:00
NA-0013,138-Kadawatha-Fort,79.91601,6.740942,2025-10-31 10:06:10
NA-0013,138-Kadawatha-Fort,79.916599,6.74138,2025-10-31 10:06:20
NA-0013,138-Kadawatha-Fort,79.917261,6.740768,2025-10-31 10:06:30
NA-0013,138-Kadawatha-Fort,79.917127,6.740084,2025-10-31 10:06:40
NA-0013,138-Kadawatha-Fort,79.917071,6.741075,2025-10-31 10:06:50
NA-0013,138-Kadawatha-Fort,79.917215,6.741591,2025-10-31 10:07:00
NA-0013,138-Kadawatha-Fort,79.916757,6.742357,2025-10-31 10:07:10
NA-0013,138-Kadawatha-Fort,79.915864,6.743225,2025-10-31 10:07:20
NA-0013,138-Kadawatha-Fort,79.915059,6.742563,2025-10-31 10:07:30
NA-0013,138-Kadawatha-Fort,79.915206,6.742136,2025-10-31 10:07:40
NA-0013,138-Kadawatha-Fort,79.914581,6.741985,2025-10-31 10:07:50
NA-0013,138-Kadawatha-Fort,79.914537,6.742144,2025-10-31 10:08:00
NA-0013,138-Kadawatha-Fort,79.914282,6.742628,2025-10-31 10:08:10
NA-0013,138-Kadawatha-Fort,79.913324,6.742878,2025-10-31 10:08:20
NA-0013,138-Kadawatha-Fort,79.913551,6.742882,2025-10-31 10:08:30
NA-0013,138-Kadawatha-Fort,79.913278,6.742009,2025-10-31 10:08:40
NA-0013,138-Kadawatha-Fort,79.912399,6.742068,2025-10-31 10:08:50
NA-0013,138-Kadawatha-Fort,79.912904,6.742895,2025-10-31 10:09:00
NA-0013,138-Kadawatha-Fort,79.912463,6.743717,2025-10-31 10:09:10
NA-0013,138-Kadawatha-Fort,79.912263,6.743972,2025-10-31 10:09:20
NA-0013,138-Kadawatha-Fort,79.912721,6.744874,2025-10-31 10:09:30
NA-0013,138-Kadawatha-Fort,79.912812,6.745839,2025-10-31 10:09:40
NA-0013,138-Kadawatha-Fort,79.912548,6.746663,2025-10-31 10:09:50
NA-0013,138-Kadawatha-Fort,79.913245,6.747427,2025-10-31 10:10:00
NA-0013,138-Kadawatha-Fort,79.913713,6.748382,2025-10-31 10:10:10
NA-0013,138-Kadawatha-Fort,79.912992,6.749117,2025-10-31 10:10:20
NA-0013,138-Kadawatha-Fort,79.912024,6.748708,2025-10-31 10:10:30
NA-0013,138-Kadawatha-Fort,79.912637,6.749539,2025-10-31 10:10:40
NA-0013,138-Kadawatha-Fort,79.913571,6.749867,2025-10-31 10:10:50
NA-0013,138-Kadawatha-Fort,79.914394,6.749379,2025-10-31 10:11:00
NA-0013,138-Kadawatha-Fort,79.91515,6.748985,2025-10-31 10:11:10
NA-0013,138-Kadawatha-Fort,79.915212,6.748082,2025-10-31 10:11:20
NA-0013,138-Kadawatha-Fort,79.914834,6.74731,2025-10-31 10:11:30
NA-0013,138-Kadawatha-Fort,79.915197,6.747463,2025-10-31 10:11:40
NA-0013,138-Kadawatha-Fort,79.915263,6.747786,2025-10-31 10:11:50
NA-0013,138-Kadawatha-Fort,79.915228,6.748087,2025-10-31 10:12:00
NA-0013,138-Kadawatha-Fort,79.914813,6.748078,2025-10-31 10:12:10
NA-0013,138-Kadawatha-Fort,79.913819,6.747779,2025-10-31 10:12:20
NA-0013,138-Kadawatha-Fort,79.913824,6.747822,2025-10-31 10:12:30
NA-0013,138-Kadawatha-Fort,79.914711,6.747667,2025-10-31 10:12:40
NA-0013,138-Kadawatha-Fort,79.914907,6.748486,2025-10-31 10:12:50
NA-0013,138-Kadawatha-Fort,79.914496,6.748635,2025-10-31 10:13:00
NA-0013,138-Kadawatha-Fort,79.91398,6.748789,2025-10-31 10:13:10
NA-0013,138-Kadawatha-Fort,79.914255,6.747994,2025-10-31 10:13:20
NA-0013,138-Kadawatha-Fort,79.913507,6.747608,2025-10-31 10:13:30
NA-0013,138-Kadawatha-Fort,79.914435,6.747014,2025-10-31 10:13:40
NA-0013,138-Kadawatha-Fort,79.913962,6.746726,2025-10-31 10:13:50
NA-0013,138-Kadawatha-Fort,79.914141,6.746888,2025-10-31 10:14:00
NA-0013,138-Kadawatha-Fort,79.913504,6.746326,2025-10-31 10:14:10
NA-0013,138-Kadawatha-Fort,79.913662,6.746982,2025-10-31 10:14:20
NA-0013,138-Kadawatha-Fort,79.914408,6.7463,2025-10-31 10:14:30
NA-0013,138-Kadawatha-Fort,79.915194,6.745709,2025-10-31 10:14:40
NA-0013,138-Kadawatha-Fort,79.915777,6.745985,2025-10-31 10:14:50
NA-0013,138-Kadawatha-Fort,79.914915,6.746382,2025-10-31 10:15:00
NA-0013,138-Kadawatha-Fort,79.915726,6.745549,2025-10-31 10:15:10
NA-0013,138-Kadawatha-Fort,79.916317,6.745327,2025-10-31 10:15:20
NA-0013,138-Kadawatha-Fort,79.916946,6.744909,2025-10-31 10:15:30
NA-0013,138-Kadawatha-Fort,79.917324,6.744017,2025-10-31 10:15:40
NA-0013,138-Kadawatha-Fort,79.916933,6.744345,2025-10-31 10:15:50
NA-0013,138-Kadawatha-Fort,79.917642,6.745076,2025-10-31 10:16:00
NA-0013,138-Kadawatha-Fort,79.918549,6.745696,2025-10-31 10:16:10
NA-0013,138-Kadawatha-Fort,79.919323,6.745237,2025-10-31 10:16:20
NA-0013,138-Kadawatha-Fort,79.919712,6.746093,2025-10-31 10:16:30
NA-0013,138-Kadawatha-Fort,79.920581,6.746842,2025-10-31 10:16:40
NA-0013,138-Kadawatha-Fort,79.921311,6.747829,2025-10-31 10:16:50
NA-0013,138-Kadawatha-Fort,79.920484,6.747114,2025-10-31 10:17:00
NA-0013,138-Kadawatha-Fort,79.919544,6.746868,2025-10-31 10:17:10
NA-0013,138-Kadawatha-Fort,79.91953,6.74708,2025-10-31 10:17:20
NA-0013,138-Kadawatha-Fort,79.919115,6.746633,2025-10-31 10:17:30
NA-0013,138-Kadawatha-Fort,79.919027,6.745748,2025-10-31 10:17:40
NA-0013,138-Kadawatha-Fort,79.9186,6.744756,2025-10-31 10:17:50
NA-0013,138-Kadawatha-Fort,79.918349,6.744193,2025-10-31 10:18:00
NA-0013,138-Kadawatha-Fort,79.918939,6.743677,2025-10-31 10:18:10
NA-0013,138-Kadawatha-Fort,79.918301,6.742713,2025-10-31 10:18:20
NA-0013,138-Kadawatha-Fort,79.918719,6.743107,2025-10-31 10:18:30
NA-0013,138-Kadawatha-Fort,79.919164,6.744011,2025-10-31 10:18:40
NA-0013,138-Kadawatha-Fort,79.919506,6.743601,2025-10-31 10:18:50
NA-0013,138-Kadawatha-Fort,79.920034,6.743879,2025-10-31 10:19:00
NA-0013,138-Kadawatha-Fort,79.920273,6.744116,2025-10-31 10:19:10
NA-0013,138-Kadawatha-Fort,79.921226,6.744288,2025-10-31 10:19:20
NA-0013,138-Kadawatha-Fort,79.922018,6.745101,2025-10-31 10:19:30
NA-0013,138-Kadawatha-Fort,79.921193,6.745976,2025-10-31 10:19:40
NA-0013,138-Kadawatha-Fort,79.921505,6.746305,2025-10-31 10:19:50
NA-0013,138-Kadawatha-Fort,79.922438,6.746054,2025-10-31 10:20:00
NA-0013,138-Kadawatha-Fort,79.922323,6.745441,2025-10-31 10:20:10
NA-0013,138-Kadawatha-Fort,79.921834,6.745768,2025-10-31 10:20:20
NA-0013,138-Kadawatha-Fort,79.922326,6.746239,2025-10-31 10:20:30
NA-0013,138-Kadawatha-Fort,79.92184,6.746216,2025-10-31 10:20:40
NA-0013,138-Kadawatha-Fort,79.92117,6.746402,2025-10-31 10:20:50
NA-0013,138-Kadawatha-Fort,79.921347,6.747,2025-10-31 10:21:00
NA-0013,138-Kadawatha-Fort,79.920399,6.746771,2025-10-31 10:21:10
NA-0013,138-Kadawatha-Fort,79.919727,6.746396,2025-10-31 10:21:20
NA-0013,138-Kadawatha-Fort,79.918955,6.746421,2025-10-31 10:21:30
NA-0013,138-Kadawatha-Fort,79.918104,6.747065,2025-10-31 10:21:40
NA-0013,138-Kadawatha-Fort,79.917725,6.747896,2025-10-31 10:21:50
NA-0013,138-Kadawatha-Fort,79.917551,6.747178,2025-10-31 10:22:00
NA-0013,138-Kadawatha-Fort,79.9179,6.747185,2025-10-31 10:22:10
NA-0013,138-Kadawatha-Fort,79.91725,6.7471,2025-10-31 10:22:20
NA-0013,138-Kadawatha-Fort,79.916389,6.746546,2025-10-31 10:22:30
NA-0013,138-Kadawatha-Fort,79.916717,6.747105,2025-10-31 10:22:40
NA-0013,138-Kadawatha-Fort,79.917025,6.7479,2025-10-31 10:22:50
NA-0013,138-Kadawatha-Fort,79.917178,6.747694,2025-10-31 10:23:00
NA-0013,138-Kadawatha-Fort,79.9166,6.748056,2025-10-31 10:23:10
NA-0013,138-Kadawatha-Fort,79.915774,6.747938,2025-10-31 10:23:20
NA-0013,138-Kadawatha-Fort,79.91654,6.747498,2025-10-31 10:23:30
NA-0013,138-Kadawatha-Fort,79.915637,6.747879,2025-10-31 10:23:40
NA-0013,138-Kadawatha-Fort,79.91573,6.748026,2025-10-31 10:23:50
NA-0013,138-Kadawatha-Fort,79.915498,6.748157,2025-10-31 10:24:00
NA-0013,138-Kadawatha-Fort,79.91492,6.748849,2025-10-31 10:24:10
NA-0013,138-Kadawatha-Fort,79.915735,6.749776,2025-10-31 10:24:20
NA-0013,138-Kadawatha-Fort,79.915081,6.749803,2025-10-31 10:24:30
NA-0013,138-Kadawatha-Fort,79.915722,6.750002,2025-10-31 10:24:40
NA-0013,138-Kadawatha-Fort,79.916182,6.749306,2025-10-31 10:24:50
NA-0013,138-Kadawatha-Fort,79.916095,6.749646,2025-10-31 10:25:00
NA-0013,138-Kadawatha-Fort,79.91543,6.750504,2025-10-31 10:25:10
NA-0013,138-Kadawatha-Fort,79.914826,6.749545,2025-10-31 10:25:20
NA-0013,138-Kadawatha-Fort,79.9152,6.750403,2025-10-31 10:25:30
NA-0013,138-Kadawatha-Fort,79.915998,6.751171,2025-10-31 10:25:40
NA-0013,138-Kadawatha-Fort,79.91647,6.750551,2025-10-31 10:25:50
NA-0013,138-Kadawatha-Fort,79.916764,6.751119,2025-10-31 10:26:00
NA-0013,138-Kadawatha-Fort,79.917183,6.750796,2025-10-31 10:26:10
NA-0013,138-Kadawatha-Fort,79.91626,6.750796,2025-10-31 10:26:20
NA-0013,138-Kadawatha-Fort,79.91654,6.751007,2025-10-31 10:26:30
NA-0013,138-Kadawatha-Fort,79.917261,6.750604,2025-10-31 10:26:40
NA-0013,138-Kadawatha-Fort,79.917764,6.750706,2025-10-31 10:26:50
NA-0013,138-Kadawatha-Fort,79.918547,6.750486,2025-10-31 10:27:00
NA-0013,138-Kadawatha-Fort,79.917903,6.750825,2025-10-31 10:27:10
NA-0013,138-Kadawatha-Fort,79.917085,6.749987,2025-10-31 10:27:20
NA-0013,138-Kadawatha-Fort,79.916694,6.750624,2025-10-31 10:27:30
NA-0013,138-Kadawatha-Fort,79.916275,6.751408,2025-10-31 10:27:40
NA-0013,138-Kadawatha-Fort,79.916016,6.751062,2025-10-31 10:27:50
NA-0013,138-Kadawatha-Fort,79.915572,6.750329,2025-10-31 10:28:00
NA-0013,138-Kadawatha-Fort,79.914704,6.750472,2025-10-31 10:28:10
NA-0013,138-Kadawatha-Fort,79.914608,6.750861,2025-10-31 10:28:20
NA-0013,138-Kadawatha-Fort,79.91409,6.751744,2025-10-31 10:28:30
NA-0013,138-Kadawatha-Fort,79.914223,6.750745,2025-10-31 10:28:40
NA-0013,138-Kadawatha-Fort,79.913716,6.749762,2025-10-31 10:28:50
NA-0013,138-Kadawatha-Fort,79.912765,6.750708,2025-10-31 10:29:00
NA-0013,138-Kadawatha-Fort,79.911968,6.750258,2025-10-31 10:29:10
NA-0013,138-Kadawatha-Fort,79.91108,6.750309,2025-10-31 10:29:20
NA-0013,138-Kadawatha-Fort,79.910942,6.749317,2025-10-31 10:29:30
NA-0013,138-Kadawatha-Fort,79.909997,6.749608,2025-10-31 10:29:40
NA-0013,138-Kadawatha-Fort,79.910316,6.749483,2025-10-31 10:29:50
NA-0013,138-Kadawatha-Fort,79.910291,6.748779,2025-10-31 10:30:00
NA-0013,138-Kadawatha-Fort,79.910126,6.749097,2025-10-31 10:30:10
NA-0013,138-Kadawatha-Fort,79.909577,6.749843,2025-10-31 10:30:20
NA-0013,138-Kadawatha-Fort,79.90945,6.74994,2025-10-31 10:30:30
NA-0013,138-Kadawatha-Fort,79.910332,6.749455,2025-10-31 10:30:40
NA-0013,138-Kadawatha-Fort,79.910641,6.74933,2025-10-31 10:30:50
NA-0013,138-Kadawatha-Fort,79.910191,6.749484,2025-10-31 10:31:00
NA-0013,138-Kadawatha-Fort,79.909563,6.749838,2025-10-31 10:31:10
NA-0013,138-Kadawatha-Fort,79.909116,6.749296,2025-10-31 10:31:20
NA-0013,138-Kadawatha-Fort,79.909179,6.749942,2025-10-31 10:31:30
NA-0013,138-Kadawatha-Fort,79.910114,6.749358,2025-10-31 10:31:40
NA-0013,138-Kadawatha-Fort,79.910696,6.750225,2025-10-31 10:31:50
NA-0013,138-Kadawatha-Fort,79.911271,6.749411,2025-10-31 10:32:00
NA-0013,138-Kadawatha-Fort,79.910793,6.748901,2025-10-31 10:32:10
NA-0013,138-Kadawatha-Fort,79.910124,6.749054,2025-10-31 10:32:20
NA-0013,138-Kadawatha-Fort,79.909956,6.749867,2025-10-31 10:32:30
NA-0013,138-Kadawatha-Fort,79.909516,6.750302,2025-10-31 10:32:40
NA-0013,138-Kadawatha-Fort,79.910083,6.749685,2025-10-31 10:32:50
NA-0013,138-Kadawatha-Fort,79.90971,6.74937,2025-10-31 10:33:00
NA-0013,138-Kadawatha-Fort,79.909895,6.74969,2025-10-31 10:33:10
NA-0013,138-Kadawatha-Fort,79.91086,6.749728,2025-10-31 10:33:20
NA-0013,138-Kadawatha-Fort,79.910967,6.749865,2025-10-31 10:33:30
NA-0013,138-Kadawatha-Fort,79.911166,6.750817,2025-10-31 10:33:40
NA-0013,138-Kadawatha-Fort,79.911199,6.75154,2025-10-31 10:33:50
NA-0013,138-Kadawatha-Fort,79.911139,6.751696,2025-10-31 10:34:00
NA-0013,138-Kadawatha-Fort,79.91174,6.752527,2025-10-31 10:34:10
NA-0013,138-Kadawatha-Fort,79.911517,6.752124,2025-10-31 10:34:20
NA-0013,138-Kadawatha-Fort,79.911862,6.752113,2025-10-31 10:34:30
NA-0013,138-Kadawatha-Fort,79.912784,6.752109,2025-10-31 10:34:40
NA-0013,138-Kadawatha-Fort,79.912386,6.751539,2025-10-31 10:34:50
NA-0013,138-Kadawatha-Fort,79.913359,6.752182,2025-10-31 10:35:00
NA-0013,138-Kadawatha-Fort,79.913419,6.752044,2025-10-31 10:35:10
NA-0013,138-Kadawatha-Fort,79.914056,6.751253,2025-10-31 10:35:20
NA-0013,138-Kadawatha-Fort,79.913999,6.751223,2025-10-31 10:35:30
NA-0013,138-Kadawatha-Fort,79.913512,6.750308,2025-10-31 10:35:40
NA-0013,138-Kadawatha-Fort,79.914113,6.750137,2025-10-31 10:35:50
NA-0013,138-Kadawatha-Fort,79.914423,6.750713,2025-10-31 10:36:00
NA-0013,138-Kadawatha-Fort,79.915298,6.751115,2025-10-31 10:36:10
NA-0013,138-Kadawatha-Fort,79.915864,6.750985,2025-10-31 10:36:20
NA-0013,138-Kadawatha-Fort,79.915771,6.75129,2025-10-31 10:36:30
NA-0013,138-Kadawatha-Fort,79.916423,6.750716,2025-10-31 10:36:40
NA-0013,138-Kadawatha-Fort,79.916267,6.75025,2025-10-31 10:36:50
NA-0013,138-Kadawatha-Fort,79.916882,6.750101,2025-10-31 10:37:00
NA-0013,138-Kadawatha-Fort,79.91736,6.749639,2025-10-31 10:37:10
NA-0013,138-Kadawatha-Fort,79.917277,6.749655,2025-10-31 10:37:20
NA-0013,138-Kadawatha-Fort,79.917024,6.74885,2025-10-31 10:37:30
NA-0013,138-Kadawatha-Fort,79.917095,6.749586,2025-10-31 10:37:40
NA-0013,138-Kadawatha-Fort,79.917033,6.749719,2025-10-31 10:37:50
NA-0013,138-Kadawatha-Fort,79.917772,6.749396,2025-10-31 10:38:00
NA-0013,138-Kadawatha-Fort,79.916797,6.749662,2025-10-31 10:38:10
NA-0013,138-Kadawatha-Fort,79.917744,6.750463,2025-10-31 10:38:20
NA-0013,138-Kadawatha-Fort,79.917922,6.750287,2025-10-31 10:38:30
NA-0013,138-Kadawatha-Fort,79.918495,6.750229,2025-10-31 10:38:40
NA-0013,138-Kadawatha-Fort,79.918098,6.750525,2025-10-31 10:38:50
NA-0013,138-Kadawatha-Fort,79.918424,6.749948,2025-10-31 10:39:00
NA-0013,138-Kadawatha-Fort,79.917675,6.750651,2025-10-31 10:39:10
NA-0013,138-Kadawatha-Fort,79.917519,6.751059,2025-10-31 10:39:20
